SalePrice,GarageCars,TotRmsAbvGrd,FullBath,GrLivArea,1stFlrSF,TotalBsmtSF,MasVnrArea,Lst_remod,old,OverallQual,EnclosedPorch,KitchenAbvGr,BsmtHalfBath,LowQualFinSF,BsmtFinSF2,OverallCond,MSSubClass,Last_sold,MiscVal,3SsnPorch
200500,0,12,3,3086,1636,1598,0.0,26,74,5,0,1,0,479,469,6,50,13,0,0
239000,2,9,2,2345,1170,952,0.0,70,88,6,0,1,0,0,0,8,70,14,0,0
285000,2,9,2,2872,2129,1683,337.0,20,28,8,0,1,0,0,0,5,50,13,0,0
119500,1,5,1,923,923,876,0.0,35,36,5,0,1,0,0,0,5,20,12,0,0
115000,1,5,1,1224,818,818,0.0,16,94,6,116,1,0,0,0,8,50,11,0,0
154900,1,7,1,1343,820,731,0.0,70,99,5,102,1,0,0,0,6,50,11,0,0
93000,0,5,1,1124,1124,0,0.0,66,66,5,190,1,0,0,0,5,20,14,0,0
250000,2,8,2,2514,1298,1216,0.0,29,30,7,0,1,0,0,0,5,60,14,0,0
392500,2,5,2,1652,1652,1600,186.0,12,12,8,0,1,1,0,0,5,120,12,0,153
745000,3,10,3,4476,2411,2396,0.0,24,24,10,0,1,0,0,0,5,60,13,0,0
120000,2,5,1,1130,1130,1120,0.0,70,100,5,0,1,0,0,0,6,30,14,0,0
186700,3,5,1,1572,1572,1572,226.0,57,57,5,0,1,0,0,0,4,20,13,0,0
104900,1,7,1,1221,949,784,0.0,70,96,5,236,1,0,0,0,7,50,14,0,0
95000,2,7,2,1699,1014,978,0.0,50,120,3,0,2,0,0,0,5,190,11,0,0
262000,3,5,2,1624,1624,1624,0.0,25,26,8,192,1,0,0,0,5,20,14,0,0
195000,2,7,2,1660,831,831,95.0,18,18,7,0,1,0,0,0,5,60,11,0,0
189000,2,7,2,1804,1028,994,0.0,21,21,7,0,1,0,0,0,5,60,10,0,0
168000,4,7,1,1622,1622,1249,149.0,45,59,4,0,1,0,0,0,4,190,13,0,0
174000,2,5,2,1441,764,776,456.0,20,21,8,0,1,0,0,0,5,160,13,0,0
125000,1,6,1,1472,842,702,0.0,26,95,5,84,1,0,0,0,8,50,13,0,0
165000,2,5,2,1224,1224,1224,425.0,21,21,6,0,1,0,0,0,5,120,11,0,0
158000,1,7,1,1352,663,663,143.0,51,51,6,0,1,0,0,0,7,60,10,0,0
176000,2,8,2,1456,728,728,0.0,15,15,6,0,1,0,0,0,5,60,12,0,0
219210,3,9,2,1863,879,879,0.0,14,14,7,0,1,0,0,0,5,60,14,0,0
144000,1,7,1,1690,815,815,0.0,70,104,7,330,1,0,0,0,6,75,14,0,0
178000,2,6,2,1212,1212,1212,0.0,19,19,7,0,1,0,0,0,5,20,11,0,0
148000,2,6,1,1382,1382,1051,51.0,41,57,4,0,1,0,0,0,5,20,14,0,0
116050,1,5,1,864,864,864,0.0,50,50,4,0,1,0,0,0,5,20,14,0,0
197900,2,6,2,1779,866,866,0.0,22,22,7,0,1,0,0,0,5,60,11,0,0
117000,1,5,1,1348,884,884,0.0,23,95,5,208,1,0,0,0,8,50,11,0,0
213000,2,6,2,1630,1630,1630,171.0,19,20,7,0,1,0,0,0,5,20,11,0,0
153500,2,6,1,1074,1074,1056,0.0,45,45,5,0,1,0,0,0,6,20,14,0,0
271900,3,7,2,2196,2196,2158,234.0,29,30,7,0,1,0,0,177,7,20,11,0,0
107000,1,5,1,1056,1056,1056,0.0,54,54,4,0,1,0,0,0,4,20,14,0,0
200000,2,7,2,1700,1700,1682,120.0,17,17,6,0,1,0,0,0,5,20,14,0,0
140000,2,6,1,1283,1283,931,0.0,40,58,5,0,1,0,0,108,7,20,12,0,0
290000,2,8,2,1660,1660,1660,420.0,14,14,8,0,1,0,0,0,5,20,14,0,0
189000,2,8,2,1845,1055,1055,0.0,28,28,6,0,1,0,0,0,5,60,10,400,0
164000,2,8,2,1752,1080,559,0.0,15,32,8,0,1,0,0,0,7,50,10,0,0
113000,1,4,1,672,672,672,0.0,70,79,4,0,1,0,0,0,6,30,11,0,0
145000,1,3,0,960,960,648,0.0,19,55,4,0,1,1,0,0,9,80,14,0,0
134500,1,6,1,999,999,925,0.0,58,58,5,0,1,0,0,0,5,85,14,0,0
125000,1,5,1,894,894,894,0.0,54,54,5,0,1,0,0,374,5,20,13,0,0
112000,2,8,2,1902,1318,0,0.0,42,42,6,0,2,0,0,0,5,90,10,0,0
229456,2,6,2,1314,1314,1300,72.0,11,11,8,0,1,0,0,0,5,20,11,0,0
80500,0,3,1,912,672,0,0.0,70,73,4,0,1,0,0,0,5,50,14,0,0
91500,0,7,1,1218,672,672,236.0,49,49,6,0,1,0,0,0,5,160,14,0,0
115000,1,5,1,912,912,912,0.0,56,56,5,0,1,0,0,600,5,20,14,0,0
134000,1,5,1,1211,1211,952,0.0,52,52,5,0,1,0,0,492,5,20,12,0,0
143000,1,7,2,1846,1168,1040,320.0,70,71,6,0,1,0,0,0,6,50,13,0,0
137900,2,7,2,2136,2136,2136,44.0,69,69,5,0,1,0,0,0,3,20,14,0,0
184000,2,8,2,1490,788,788,0.0,15,16,7,0,1,0,0,0,5,60,12,0,0
145000,1,6,1,1138,1138,588,63.0,62,62,6,0,1,1,0,0,8,80,13,0,0
214000,3,9,2,1933,894,894,74.0,13,13,6,0,1,0,0,0,5,60,12,0,0
147000,2,5,1,912,912,912,300.0,12,55,5,0,1,0,0,0,8,20,12,0,0
367294,3,7,1,1702,1702,1702,766.0,12,12,9,0,1,0,0,0,5,120,12,0,0
127000,1,7,2,1507,1507,1075,0.0,60,60,5,0,1,0,0,0,5,80,12,0,0
190000,2,12,2,2620,1361,1361,1.0,43,43,5,145,2,0,0,211,5,90,13,8300,0
132500,2,6,1,1190,1190,1106,120.0,58,58,5,0,1,0,0,0,6,90,14,0,0
101800,2,6,2,1224,1224,0,0.0,58,58,4,0,2,0,0,0,5,90,13,0,0
142000,2,6,1,1188,1188,1188,180.0,61,61,5,0,1,0,0,0,5,20,10,0,0
130000,0,7,1,1964,1024,940,0.0,70,109,5,0,1,0,0,0,6,70,12,0,0
138887,1,9,1,1784,892,747,0.0,70,106,5,0,1,0,0,0,5,70,14,0,0
175500,2,6,2,1626,764,764,106.0,17,17,7,0,1,0,0,0,5,160,10,0,0
195000,2,8,2,1948,847,847,0.0,15,16,7,0,1,0,0,0,5,60,14,0,0
142500,2,6,1,1141,1141,1141,0.0,15,15,6,0,1,0,0,0,5,20,14,0,0
265900,2,6,2,1484,1484,1476,32.0,14,14,8,0,1,0,0,0,5,20,13,0,0
224900,2,8,2,1768,884,884,252.0,17,17,7,0,1,0,0,0,5,60,12,0,0
248328,3,7,2,1689,1689,1689,0.0,13,13,7,0,1,0,0,0,6,20,13,0,0
170000,2,6,2,1173,1173,1053,81.0,46,46,7,0,1,0,0,168,6,85,10,0,0
465000,3,7,2,2076,2076,2076,103.685261707989,14,14,10,0,1,0,0,0,5,20,14,0,0
230000,2,7,1,1517,792,792,0.0,70,91,8,0,1,0,0,0,7,70,14,0,0
178000,2,7,3,1868,1140,585,74.0,17,36,6,0,1,0,0,0,7,80,13,0,0
186500,2,6,2,1553,756,756,0.0,14,15,7,0,1,0,0,0,5,60,14,0,0
169900,3,6,1,1034,1034,1012,335.0,44,44,6,0,1,0,0,0,5,80,10,0,0
129500,2,8,1,2058,1134,735,0.0,70,103,6,259,1,0,0,0,5,75,12,0,0
119000,1,6,1,988,988,876,0.0,70,70,5,0,1,0,0,96,7,20,13,0,0
244000,2,8,2,2110,2110,2110,0.0,52,52,7,0,1,0,0,0,5,20,10,0,0
171750,2,6,2,1405,1405,1405,163.0,17,17,7,0,1,0,0,0,5,120,14,0,0
130000,1,5,1,874,874,864,0.0,52,52,5,0,1,0,0,0,6,20,11,600,0
294000,2,9,2,2167,1516,1192,0.0,17,46,7,0,1,0,0,1031,7,60,13,0,0
165400,2,7,2,1656,760,746,92.0,16,17,7,0,1,0,0,0,5,60,12,0,0
127500,1,6,1,1367,959,884,0.0,70,89,6,0,1,0,0,0,6,50,13,0,0
301500,2,7,2,1987,1987,1986,554.0,26,26,8,0,1,0,0,0,5,20,12,0,0
99900,0,4,1,864,864,864,0.0,70,98,5,0,1,0,0,0,8,30,11,0,0
190000,2,5,2,1166,1166,856,182.0,15,15,7,0,1,0,0,0,5,80,12,0,0
151000,2,6,1,1054,1054,1054,0.0,51,51,6,0,1,0,0,438,8,20,12,0,0
181000,2,7,2,1675,892,841,0.0,21,21,6,0,1,0,0,0,5,60,11,0,0
128900,1,5,1,1050,1050,1050,0.0,64,64,5,0,1,0,0,0,6,20,11,0,0
161500,1,8,1,1788,1104,1104,0.0,31,63,4,0,1,0,0,0,5,50,11,0,0
180500,2,8,1,1824,1060,764,0.0,70,101,6,126,1,0,0,0,6,70,13,0,0
181000,2,5,2,1337,1337,1405,0.0,21,22,6,0,1,0,0,0,5,120,12,0,0
183900,2,6,2,1452,713,691,218.0,21,21,7,0,1,0,0,0,5,160,14,0,0
122000,1,9,1,1889,964,925,0.0,70,110,7,264,2,0,0,0,4,190,13,0,0
378500,3,10,2,2018,2018,2002,0.0,11,12,9,0,1,0,0,0,5,20,10,0,0
381000,3,11,3,3447,1968,728,632.0,23,85,8,0,1,0,0,0,9,50,12,0,0
144000,1,7,1,1524,874,874,180.0,62,62,5,0,1,0,0,0,5,50,13,0,0
260000,2,4,0,1524,1332,1332,0.0,41,41,7,0,1,0,0,0,6,40,10,0,0
185750,2,7,2,1489,1489,1489,0.0,52,52,6,0,1,0,0,0,7,20,11,0,0
137000,1,5,1,935,935,935,114.0,55,55,5,0,1,0,0,375,6,20,14,0,0
177000,1,5,1,1357,1357,1019,84.0,14,61,6,0,1,0,0,0,7,80,12,0,0
139000,2,8,2,1250,661,661,0.0,17,110,5,81,1,0,0,0,6,50,13,0,0
137000,2,10,2,1920,928,928,567.0,70,72,5,0,2,0,0,0,5,90,13,0,0
162000,2,6,1,1395,735,723,0.0,48,48,6,0,1,1,0,0,6,60,11,0,0
197900,2,7,1,1724,1724,1680,359.0,44,53,6,0,1,0,0,0,5,80,11,0,0
237000,2,7,2,2031,1128,1128,103.685261707989,18,18,8,0,1,0,0,0,5,60,12,0,0
68400,2,6,1,1128,698,698,0.0,70,100,4,164,1,0,0,0,4,50,10,0,0
227000,2,6,2,1573,1573,1573,110.0,18,18,7,0,1,0,0,0,5,20,11,0,0
180000,2,6,2,1339,1339,1309,54.0,30,30,7,0,1,0,0,0,5,20,14,0,0
150500,2,5,2,1040,1040,1040,0.0,12,43,5,0,1,0,0,144,7,20,11,0,0
139000,0,8,2,1824,912,912,0.0,49,49,6,0,2,0,0,0,5,90,10,0,0
169000,1,10,2,2447,1699,804,0.0,30,101,6,42,1,0,0,0,7,50,10,0,0
132500,1,6,1,1412,825,780,0.0,70,81,6,0,1,0,0,0,6,50,11,0,0
143000,2,6,1,1328,1328,1328,451.0,57,57,6,0,1,0,0,81,5,20,10,0,0
190000,2,7,2,1582,1582,1624,621.0,56,56,5,0,1,1,0,0,5,20,14,0,0
278000,2,5,2,1659,1659,1501,0.0,20,20,8,0,1,0,0,0,5,120,11,0,0
281000,3,8,2,1970,1120,1085,788.0,14,14,8,0,1,0,0,0,5,60,14,0,0
180500,2,6,1,1152,1152,1152,86.0,56,56,5,0,1,0,0,0,7,80,10,0,0
119500,1,6,2,1302,630,630,268.0,48,48,5,0,1,0,0,0,7,160,11,0,0
107500,1,11,2,2372,1378,994,0.0,55,128,5,0,2,0,0,0,4,70,11,0,0
162900,2,8,2,1664,832,832,0.0,44,44,7,0,1,0,0,0,5,60,14,0,0
115000,2,5,1,864,864,864,0.0,30,65,5,0,1,0,0,0,7,20,14,0,0
138500,1,5,1,1052,1052,1052,168.0,52,52,5,0,1,0,0,0,5,20,14,0,0
155000,2,6,2,1128,1128,1120,148.0,57,57,5,123,1,0,0,0,6,20,12,0,0
140000,2,5,2,1072,1072,547,82.0,14,15,6,0,1,0,0,0,5,180,14,0,0
160000,2,12,2,5642,4692,6110,796.0,12,12,10,0,1,0,0,0,5,60,12,0,0
154000,1,6,1,1246,1246,1246,0.0,26,61,5,0,1,0,0,906,7,20,10,0,0
225000,2,9,2,1983,1005,978,344.0,21,21,7,0,1,0,0,0,5,60,11,0,0
177500,1,7,1,1494,753,771,0.0,70,78,6,0,1,0,0,0,7,70,11,0,0
290000,3,8,2,2526,1203,1165,391.0,26,26,8,0,1,0,0,0,5,60,14,0,0
232000,3,7,2,1616,1616,1616,228.0,15,15,7,0,1,0,0,0,5,20,14,0,0
130000,2,7,2,1708,976,976,117.0,16,16,7,0,1,0,0,0,5,160,14,0,0
325000,2,6,2,1652,1652,1652,300.0,13,14,9,0,1,0,0,0,5,20,11,0,0
202500,2,6,2,1368,1368,1368,94.0,14,15,7,0,1,0,0,0,5,120,14,0,0
138000,2,5,1,990,990,990,0.0,25,26,5,0,1,0,0,0,5,20,11,0,0
147000,2,6,1,1122,1122,924,0.0,15,72,5,0,1,0,0,608,7,20,12,0,0
179200,2,6,2,1294,1294,1278,88.0,29,29,6,0,1,0,0,0,5,20,12,0,0
335000,2,7,2,1902,1902,1902,0.0,18,61,7,162,1,0,0,0,8,20,10,0,0
203000,2,6,2,1274,1274,1274,80.0,13,15,7,0,1,0,0,0,5,20,13,0,0
302000,2,9,2,2810,1453,1453,336.0,30,30,8,0,1,0,0,0,5,60,13,0,0
333168,3,10,2,2599,1422,1393,165.0,21,21,9,0,1,0,0,0,5,60,10,0,0
119000,1,5,1,948,948,948,0.0,66,66,4,0,1,0,0,0,6,20,13,0,0
206900,2,9,2,2112,1092,952,0.0,51,51,6,0,1,0,0,276,5,60,12,0,0
295493,3,8,2,1630,1630,1622,270.0,12,12,8,0,1,0,0,0,5,20,11,0,0
208900,2,5,2,1352,1352,1352,0.0,13,14,7,0,1,0,0,0,5,120,13,0,0
275000,3,7,2,1787,1787,1753,178.0,18,19,8,0,1,0,0,0,5,20,14,0,0
111000,1,5,1,948,948,864,132.0,66,66,4,0,1,0,0,0,5,20,13,0,0
156500,2,6,1,1478,1478,1478,0.0,63,63,6,0,1,0,0,661,3,20,11,0,0
72500,1,4,1,720,720,0,0.0,70,71,3,0,1,0,0,0,6,20,12,0,0
190000,2,8,2,1923,1061,750,0.0,28,28,7,0,1,0,0,0,5,60,10,0,0
82500,0,5,1,708,708,420,0.0,70,80,4,0,1,0,0,0,7,30,11,0,0
147000,3,7,2,1795,1795,1795,428.0,13,14,8,0,1,0,0,0,5,20,13,0,0
55000,0,5,1,796,796,796,0.0,70,98,4,100,1,0,0,0,4,30,12,0,0
79000,0,6,1,774,774,544,0.0,14,89,3,286,1,0,0,0,6,30,13,0,0
130500,1,5,1,816,816,816,0.0,12,38,5,0,1,1,0,0,9,20,12,0,0
256000,2,8,2,2792,1584,1510,0.0,70,100,6,0,1,0,0,0,7,50,12,1150,0
176500,2,8,2,1632,955,935,0.0,22,22,7,0,1,0,0,0,5,60,14,0,0
227000,3,7,2,1588,1588,1588,410.0,14,14,8,0,1,0,0,0,5,20,13,0,0
132500,2,6,1,954,954,911,0.0,44,44,5,0,1,0,0,0,5,80,14,0,0
100000,1,3,1,816,816,816,0.0,62,82,4,0,1,0,0,0,6,20,11,0,0
125500,1,6,1,1360,803,803,0.0,25,82,5,190,1,0,0,0,6,50,14,0,0
125000,2,7,1,1365,765,765,312.0,50,50,5,0,1,0,0,0,6,160,11,0,0
167900,2,6,2,1334,1334,1350,360.0,43,43,6,0,1,1,0,0,5,20,11,0,0
135000,2,8,2,1656,1656,1656,564.0,47,47,5,0,2,0,0,0,5,90,12,0,0
52500,0,4,1,693,693,693,0.0,70,79,4,0,1,0,0,0,4,30,14,0,0
200000,2,8,2,1861,920,916,0.0,18,18,7,0,1,0,0,0,5,60,14,0,0
128500,1,5,1,864,864,864,0.0,48,48,5,0,1,0,0,0,7,20,14,0,0
123000,4,5,1,872,872,858,0.0,49,49,4,0,1,0,0,0,5,20,13,0,0
155000,2,6,1,1114,1114,1114,0.0,16,17,6,0,1,0,0,0,5,20,12,0,0
228500,2,7,2,2169,1284,1284,149.0,18,18,8,0,1,0,0,0,5,60,13,0,0
177000,2,9,1,1913,1172,896,0.0,70,92,6,0,1,0,0,0,6,50,11,0,0
155835,2,8,2,1456,728,728,0.0,14,14,7,0,1,0,0,0,5,60,13,0,0
108500,1,5,1,960,960,960,0.0,70,100,4,168,1,0,0,0,4,30,13,0,0
262500,2,9,2,2156,2156,1568,0.0,17,52,7,0,1,0,0,68,7,20,14,0,290
283463,3,7,2,1776,1776,1732,100.0,13,14,8,0,1,0,0,0,5,20,13,0,0
215000,2,5,2,1494,1494,1482,0.0,22,22,7,0,1,0,0,0,5,20,13,0,0
122000,0,8,2,2358,938,684,0.0,33,148,8,20,1,0,205,0,5,70,12,0,0
200000,4,12,2,2634,1338,1248,368.0,51,51,5,0,2,1,0,0,5,90,11,0,0
171000,2,8,1,1716,858,858,318.0,58,58,6,0,1,0,0,0,6,60,12,0,0
134900,2,4,1,1176,786,698,0.0,20,83,6,0,1,0,0,0,9,50,11,0,0
410000,3,9,2,3238,2053,2033,579.0,24,25,8,0,1,0,0,0,5,50,10,0,0
235000,3,7,2,1865,992,992,0.0,20,20,7,0,1,0,0,0,5,60,12,0,0
170000,2,8,3,1920,1222,570,143.0,28,52,7,0,1,0,0,0,6,80,14,0,0
110000,1,5,1,892,892,864,65.0,54,54,5,0,1,0,0,0,5,20,12,0,0
149900,2,6,1,1078,1078,1078,0.0,12,49,5,0,1,0,0,0,6,20,10,0,0
177500,2,5,2,1573,769,756,216.0,20,20,6,0,1,0,0,0,5,160,10,0,0
315000,3,8,2,1980,1980,1980,66.0,15,16,9,0,1,0,0,0,5,20,14,0,0
189000,2,8,3,2601,990,612,0.0,22,99,5,301,1,0,0,0,6,70,12,0,0
260000,2,7,2,1530,1530,1530,16.0,15,15,7,0,1,0,0,0,5,20,11,0,0
104900,1,7,2,1738,1281,715,0.0,13,100,4,0,1,0,0,0,4,50,11,0,0
156932,2,6,2,1412,616,616,0.0,13,14,6,0,1,0,0,0,5,60,13,0,0
144152,2,4,2,1200,520,600,0.0,15,15,7,0,1,0,80,0,5,160,14,0,0
216000,2,7,2,1674,814,814,0.0,20,20,7,0,1,0,0,0,5,60,10,0,0
193000,2,7,2,1790,882,873,158.0,21,21,7,0,1,0,0,0,5,60,12,0,0
127000,1,6,2,1475,925,757,0.0,43,43,5,0,1,0,0,173,6,160,14,0,0
144000,2,4,1,848,848,848,170.0,16,17,6,0,1,0,0,0,5,120,11,0,0
232000,2,8,2,1668,1668,1657,171.0,17,17,8,0,1,0,0,972,5,20,10,0,0
105000,1,6,1,1374,840,840,0.0,70,100,4,198,1,0,0,105,6,50,11,0,0
165500,1,8,1,1661,1661,992,0.0,24,65,6,0,1,0,0,0,6,80,12,0,0
274300,2,8,2,2097,1108,1108,0.0,22,22,7,0,1,0,0,0,6,60,14,0,0
466500,3,8,2,2633,2633,2633,705.0,18,19,10,0,1,0,0,0,5,20,13,0,0
250000,3,9,2,1958,1026,1026,0.0,15,15,7,0,1,0,0,0,5,60,12,0,0
239000,3,7,2,1571,1571,1571,80.0,13,13,8,0,1,0,0,0,5,20,13,0,0
91000,1,4,1,790,790,768,0.0,70,90,6,0,1,0,0,0,5,30,12,0,0
117000,2,6,2,1604,984,984,0.0,60,79,5,0,1,0,0,420,5,50,11,0,0
83000,1,5,1,987,483,483,408.0,47,47,6,0,1,0,0,0,5,160,14,0,0
167500,2,7,2,1394,754,384,0.0,13,14,5,0,1,0,0,0,5,80,12,0,0
58500,1,5,1,864,864,864,0.0,70,106,3,96,1,0,0,0,3,30,10,0,0
237500,2,7,2,2117,2117,1205,0.0,50,50,6,0,1,0,0,0,7,20,12,0,0
157000,2,8,1,1762,998,596,0.0,70,100,7,221,1,0,0,0,7,70,14,0,0
112000,2,7,2,1416,1416,816,0.0,13,102,5,112,1,0,0,0,7,30,13,0,0
105000,1,6,1,1258,698,560,0.0,70,81,6,0,1,0,0,0,5,50,11,0,0
125500,1,7,1,1154,796,796,0.0,13,98,4,0,1,0,0,0,8,50,10,0,0
250000,2,12,3,2784,1392,1392,184.0,42,42,7,0,1,0,0,469,5,60,14,2000,0
136000,1,10,2,2526,1664,714,0.0,70,104,6,0,1,0,0,546,7,50,13,0,0
377500,3,7,2,1746,1746,1746,160.0,13,14,9,0,1,0,0,0,5,20,11,0,0
131000,2,6,1,1218,869,735,0.0,70,79,6,0,1,1,0,0,6,50,13,0,0
235000,2,6,2,1525,1525,1525,244.0,20,20,7,0,1,0,0,0,5,20,14,0,0
124000,3,8,2,1584,1584,1584,0.0,53,53,5,0,2,0,0,0,5,90,11,0,0
123000,1,6,1,900,900,864,0.0,53,53,5,0,1,0,0,0,5,85,14,0,0
163000,2,7,2,1912,1221,482,0.0,20,115,6,212,2,0,0,0,7,190,12,0,0
246578,3,6,2,1500,1500,1356,45.0,14,14,7,0,1,0,0,0,5,120,14,0,0
281213,3,9,2,2482,1133,1094,245.0,14,15,8,0,1,0,0,0,5,60,13,0,0
160000,2,7,1,1687,1687,747,0.0,70,72,5,50,1,0,0,334,5,20,10,0,0
137500,1,8,1,1513,939,939,0.0,16,100,5,150,1,0,0,0,8,70,13,0,0
138000,1,7,1,1904,1136,1208,0.0,38,70,5,168,1,0,0,352,4,50,11,0,0
137450,1,7,2,1608,1160,976,0.0,30,95,6,0,1,0,0,0,6,50,11,0,0
120000,1,5,1,1158,950,862,0.0,70,91,6,112,1,0,0,0,7,50,12,0,0
193000,2,8,2,1593,864,839,0.0,16,16,6,0,1,0,0,0,5,60,12,0,0
193879,2,6,2,1294,1294,1286,0.0,14,14,7,0,1,0,0,0,5,20,14,0,0
282922,3,6,2,1464,1464,1485,84.0,13,13,8,0,1,0,0,0,5,20,13,0,0
105000,3,6,1,1214,694,672,0.0,70,105,3,160,1,0,0,0,4,50,14,0,0
275000,2,5,2,1646,1646,1594,174.0,15,16,8,0,1,1,0,0,5,120,12,0,0
133000,2,5,1,768,768,768,0.0,13,48,5,0,1,0,0,0,7,85,11,0,0
112000,0,5,1,833,833,833,0.0,35,35,5,0,1,0,0,0,5,20,11,0,0
125500,2,6,1,1363,741,622,0.0,70,110,4,0,1,0,0,0,7,70,10,0,0
215000,2,7,2,2093,1236,791,123.0,29,34,7,0,1,0,0,0,6,60,12,0,0
230000,2,6,2,1840,944,944,0.0,19,19,7,0,1,0,0,0,5,60,11,0,0
140000,1,6,1,1668,1112,856,0.0,15,70,6,0,1,0,0,0,8,50,11,0,0
90000,2,6,2,1040,1040,0,0.0,70,71,4,0,2,0,0,0,5,90,11,0,0
257000,2,7,2,1844,1844,1844,366.0,14,15,8,0,1,0,0,0,5,20,11,0,0
207000,2,8,1,1848,1053,833,0.0,20,97,6,0,1,0,0,0,7,50,12,0,0
175900,3,7,2,1569,1569,1386,130.0,13,13,7,0,1,1,0,0,5,120,11,0,0
122500,2,11,2,2290,1246,777,0.0,70,135,4,114,2,0,0,0,6,190,10,0,0
340000,3,7,2,2450,1310,1284,731.0,22,22,8,0,1,0,0,0,5,60,11,0,0
124000,1,6,1,1144,1144,1144,0.0,57,57,5,0,1,0,0,872,5,20,12,0,0
223000,2,7,2,1844,1844,1844,312.0,51,51,6,216,1,0,0,0,5,20,14,0,0
179900,2,7,2,1416,708,708,420.0,52,52,6,0,1,0,0,0,6,60,14,0,0
127500,2,4,2,1069,1069,1069,0.0,43,43,6,0,1,0,0,0,5,120,10,0,0
136500,2,3,1,848,848,848,170.0,17,17,6,0,1,0,0,0,5,120,12,0,0
274970,2,8,2,2201,1575,697,0.0,54,54,6,0,1,0,0,0,7,80,14,0,0
144000,1,6,1,1344,1344,1024,0.0,37,62,5,0,1,0,0,374,5,20,13,0,0
142000,2,7,1,1252,1252,1252,243.0,61,61,6,0,1,0,0,0,6,20,12,0,0
271000,2,5,2,2127,1223,1223,448.0,26,26,7,0,1,0,0,0,5,60,12,0,0
140000,1,6,1,1558,1048,913,0.0,70,75,5,0,1,0,0,0,6,50,12,0,0
119000,1,4,1,804,804,788,294.0,28,80,5,154,1,0,0,0,7,30,10,0,0
182900,2,7,2,1440,1440,1440,310.0,39,39,6,99,1,0,0,0,7,20,13,0,0
192140,2,7,2,1838,734,732,0.0,15,15,5,0,1,0,0,0,5,60,14,0,0
143750,2,5,2,958,958,958,0.0,44,44,6,0,1,0,0,0,6,120,11,0,0
64500,1,5,2,968,968,656,0.0,13,93,4,0,1,0,0,0,6,30,13,0,0
186500,2,8,2,1792,962,936,318.0,20,20,6,0,1,0,0,0,5,60,12,0,0
160000,2,5,2,1126,1126,1126,0.0,43,43,5,0,1,0,0,0,5,20,14,0,0
174000,2,7,1,1537,1537,1319,237.0,15,58,6,0,1,0,0,0,9,20,12,0,0
120500,2,5,1,864,864,864,0.0,49,49,4,0,1,0,0,0,6,20,13,0,0
394617,3,7,2,1932,1932,1932,426.0,12,12,8,0,1,0,0,0,5,20,12,0,304
149700,2,6,1,1236,1236,912,0.0,24,63,6,158,1,0,0,0,7,20,10,0,0
197000,2,6,2,1725,1040,539,96.0,41,41,7,216,1,0,0,110,6,60,13,0,0
191000,2,11,2,2555,1423,588,0.0,26,98,6,0,1,0,384,0,7,70,12,0,0
149300,2,3,1,848,848,848,147.0,16,16,6,0,1,0,0,0,5,120,12,0,0
310000,3,10,2,2007,1026,1017,160.0,12,12,10,0,1,0,0,0,5,60,11,0,0
121000,1,4,1,952,952,952,0.0,70,104,6,0,1,0,0,0,6,30,11,0,0
179600,2,7,2,1422,1422,1422,106.0,16,16,7,0,1,0,0,0,5,20,13,0,0
129000,1,6,1,913,913,814,0.0,54,54,6,252,1,0,0,627,5,85,13,0,0
157900,1,6,1,1188,1188,1188,189.0,58,58,5,0,1,0,0,0,7,20,10,0,0
240000,2,8,2,2090,1220,1220,438.0,24,25,8,0,1,0,0,0,5,60,13,0,0
112000,1,6,1,1346,796,560,0.0,20,110,4,0,1,0,0,0,7,50,13,0,0
92000,0,3,1,630,630,630,0.0,50,50,5,0,1,0,0,0,7,180,14,0,0
136000,0,8,2,1792,896,896,0.0,46,46,5,0,2,0,0,0,5,90,11,0,0
287090,3,7,2,1578,1578,1573,194.0,11,12,8,0,1,0,0,0,5,20,11,0,0
145000,2,5,1,1072,1072,547,80.0,15,15,5,0,1,0,0,0,5,180,14,0,0
84500,0,6,1,1140,1140,1140,0.0,14,14,5,0,1,0,0,0,5,20,14,0,0
185000,2,6,2,1221,1221,1221,0.0,15,16,7,0,1,0,0,0,5,20,11,0,0
175000,2,7,2,1647,953,953,0.0,20,21,6,0,1,0,0,0,5,60,13,0,0
210000,2,7,2,2073,2073,1542,119.0,32,42,6,0,1,0,0,163,6,20,10,0,0
266500,1,9,2,2340,1188,1152,0.0,14,79,7,0,1,0,0,0,9,70,10,2500,0
142125,1,5,1,1078,1078,1078,0.0,24,70,5,112,1,0,0,1029,6,20,10,0,0
147500,1,6,1,1256,1256,1256,0.0,55,55,5,0,1,0,0,290,6,20,12,0,0
